"Species"	"Body"	"Brain"
"Ateles_fusciceps"	9.10775378320108	4.73830149859127
"Ateles_geoffroyi"	8.9273141110606	4.65481712587751
"Ateles_belzebuth"	9.00785692335828	4.76234486036009
"Ateles_hybridus"	8.96979630598181	4.63521430733647
"Cebus_apella"	7.98480338973441	4.19915492657445
"Cebus_nigritus"	7.91242312147371	4.20573685011165
"Cebus_xanthosternos"	7.79975331828725	4.19101744948236
"Cebus_olivaceus"	7.98309894071089	4.24620691153135
"Cebus_albifrons"	7.91388671485608	4.18128649235591
"Cebus_capucinus"	7.95892649305011	4.28950007699614
"Saimiri_sciureus"	6.68336094576627	3.18387021566939
"Saimiri_oerstedii"	6.67076632084587	3.2216719121702
"Aotus_lemurinus"	6.59850902861452	2.79116510781272
"Aotus_trivirgatus"	6.89669433162271	2.82435065679837
"Aotus_azarae"	7.09423484592476	3.02868337369368
"Aotus_nancymaae"	6.6682282484174	2.88424189752063
"Saguinus_fuscicollis"	5.99396142730657	2.07191327525904
"Saguinus_nigricollis"	6.16541785423142	2.18605127673809
"Saguinus_leucopus"	6.26339826259162	2.27212588550934
"Saguinus_mystax"	6.36990098282823	2.40604380136228
"Saguinus_labiatus"	6.25382881157547	2.30358459332713
"Saguinus_oedipus"	6.06610809010375	2.278292400425
"Saguinus_geoffroyi"	6.24804287450843	2.31648799816304
"Saguinus_niger"	5.92692602597041	2.24918431626693
"Saguinus_midas"	6.33327962813969	2.28033948404673
"Callimico_goeldii"	6.18208490671663	2.43624147780672
"Callithrix_penicillata"	5.79301360838414	1.99061032797322
"Callithrix_jacchus"	5.76832099579377	1.97962120639763
"Callithrix_kuhlii"	5.92246274700974	2.07568449280212
"Cebuella_pygmaea"	4.75359019110636	1.45861502269952
"Leontopithecus_rosalia"	6.4118182677099	2.55178617862755
"Leontopithecus_chrysomelas"	6.48463523563525	2.47148362945586
"Fossil_Chilecebus_carrascoenis"	6.36647044773144	2.03077636969855
"Homo_sapiens"	11.0821425488778	7.1929342212158
"Fossil_Homo_neanderthalensis"	11.230562553996	7.2868764117507
"Fossil_Homo_heidelbergensis"	11.1433100097558	7.01961860546084
"Fossil_Homo_erectus"	10.8395809117065	6.85775588398772
"Fossil_Homo_ergaster"	10.8197782844103	6.68713354521144
"Fossil_Australopithecus_sediba"	10.1924188443883	6.04025471127741
"Fossil_Homo_habilis"	10.3920675673548	6.25845272019861
"Fossil_Paranthropus_boisei"	10.4716382429214	6.18647607784343
"Fossil_Paranthropus_robustus"	10.312280450737	6.27287700654617
"Fossil_Australopithecus_africanus"	10.3254819625955	6.07292932009025
"Fossil_Australopithecus_afarensis"	10.5738777459735	6.0282785202307
"Pan_paniscus"	10.5738777459735	5.83273255574711
"Pan_troglodytes"	10.7136841663987	5.90903357312882
"Gorilla_beringei"	11.7752897294377	6.19699387482293
"Gorilla_gorilla"	11.7031325160382	6.19524177593123
"Pongo_abelii"	10.9464109353436	5.9648638653108
"Pongo_pygmaeus"	10.953434669223	5.93325263735957
"Fossil_Oreopithecus_bambolii"	10.3089526606443	5.94819163487452
"Symphalangus_syndactylus"	9.3321154289021	4.81624115606803
"Nomascus_gabriellae"	8.90449432889673	4.7823116827405
"Nomascus_leucogenys"	8.7826296549207	4.80377511285515
"Hylobates_klossii"	8.66475075577385	4.47722317165747
"Hylobates_lar"	8.62962862074603	4.62369749060197
"Hylobates_muelleri"	8.66922734727174	4.44417949989597
"Hylobates_agilis"	8.6741969402259	4.51261620437748
"Hylobates_pileatus"	8.60703389541603	4.43899753093351
"Fossil_Ekembo_heseloni"	9.61580548008435	5.08407161216944
"Cercopithecus_hamlyni"	8.39502555744203	4.18813844150846
"Cercopithecus_mona"	8.22121009392507	4.12455040427917
"Cercopithecus_campbelli"	8.1886891244442	4.04987007212027
"Cercopithecus_pogonias"	8.18311807939475	4.08698420781581
"Cercopithecus_neglectus"	8.60337088765729	4.18920009323478
"Cercopithecus_diana"	8.422882511945	4.13692500975722
"Cercopithecus_ascanius"	8.21986474191265	4.08731994728514
"Cercopithecus_cephus"	8.18451375303372	4.17837929116517
"Cercopithecus_petaurista"	8.19118600464279	4.00878667386045
"Cercopithecus_nictitans"	8.60611940061064	4.26450918874542
"Cercopithecus_mitis"	8.71751837264977	4.26731699628995
"Miopithecus_ogouensis"	7.46737106691756	3.62033291157883
"Miopithecus_talapoin"	7.09007683577609	3.68887945411394
"Erythrocebus_patas"	9.15377002048779	4.58220857435074
"Cercopithecus_lhoesti"	8.45744318701046	4.30676415017333
"Chlorocebus_sabaeus"	8.36915711258883	4.17300169504538
"Chlorocebus_pygerythrus"	8.3719361787591	4.13644573824074
"Chlorocebus_aethiops"	8.22147894726719	4.17438726989564
"Allenopithecus_nigroviridis"	8.44569718971117	4.06078777869326
"Cercocebus_atys"	9.0595174822416	4.55050278464578
"Cercocebus_torquatus"	8.92065629685373	4.66334475003916
"Cercocebus_galeritus"	8.91395385889425	4.59582667098494
"Cercocebus_agilis"	8.93326847863642	4.75729023404892
"Mandrillus_leucophaeus"	9.61580548008435	4.99721227376411
"Mandrillus_sphinx"	10.0690019910137	5.03617307788409
"Fossil_Procercocebus_antiquus"	9.71111565988867	4.89034912822175
"Papio_cynocephalus"	9.74975345259409	5.09491516614284
"Papio_anubis"	9.806425839693	5.12050562523191
"Papio_ursinus"	10.0123419574482	5.18178355029209
"Papio_hamadryas"	9.55746990307138	4.9847703279012
"Lophocebus_aterrimus"	8.8246778911642	4.62094510510345
"Lophocebus_albigena"	8.84649693855884	4.54297558239497
"Theropithecus_gelada"	9.63887075301534	4.89282725812737
"Fossil_Theropithecus_oswaldi"	10.3508940284325	5.07604843264449
"Fossil_Theropithecus_brumpti"	10.3577428248137	5.23110861685459
"Fossil_Theropithecus_baringensis"	10.1658518170036	4.85981240436167
"Fossil_Papio_izodi"	9.76995615991161	4.77068462446567
"Fossil_Parapapio_broomi"	9.7981270368783	5.09067800176979
"Fossil_Parapapio_jonesi"	9.71111565988867	4.7361984483945
"Fossil_Parapapio_whitei"	10.0212705881925	5.01063529409626
"Macaca_sylvanus"	9.39914089486785	4.53474772169155
"Macaca_arctoides"	9.23989917421773	4.61214579972452
"Macaca_radiata"	8.53385363230935	4.31575327624259
"Macaca_sinica"	8.39840965542627	4.24420031776648
"Macaca_assamensis"	9.11602969250494	4.5049077640497
"Macaca_tonkeana"	9.00393101965314	4.54009818924438
"Macaca_maura"	8.62432054529575	4.47015197431
"Macaca_nigra"	8.94637482614172	4.55282370561588
"Macaca_silenus"	8.9226582995244	4.44265125649032
"Macaca_nemestrina"	9.08489052125877	4.65956366981842
"Macaca_leonina"	8.63799389156194	4.4496852831477
"Macaca_fascicularis"	8.35490952835879	4.15857053452137
"Macaca_mulatta"	8.8236479491913	4.4884116253779
"Macaca_fuscata"	9.16062477973025	4.63395198741354
"Macaca_cyclopis"	8.60703389541603	4.40671924726425
"Fossil_Paradoliochopithecus_avernensis"	10.1464337311465	5.01063529409626
"Semnopithecus_entellus"	9.59845584174923	4.70889937175057
"Trachypithecus_geei"	9.22522898446993	4.39814601655377
"Trachypithecus_pileatus"	9.37534620656045	4.64092335569391
"Trachypithecus_johnii"	9.35876037709446	4.43793426661218
"Trachypithecus_vetulus"	8.73825457652612	4.11561669749764
"Trachypithecus_cristatus"	8.76311532961979	4.05802629954799
"Trachypithecus_phayrei"	8.91931939825889	4.28826525485941
"Trachypithecus_obscurus"	8.86163359768663	4.12906799828049
"Rhinopithecus_bieti"	9.11602969250494	4.74240720429318
"Rhinopithecus_roxellana"	9.59899836176797	4.76864865498057
"Pygathrix_nemaeus"	9.18194089745448	4.51535488166573
"Nasalis_larvatus"	9.5861020007109	4.52504414150881
"Simias_concolor"	8.98406692765304	4.0676582969596
"Presbytis_comata"	8.80911625812527	4.38576962095272
"Presbytis_rubicunda"	8.74289347151214	4.26296152751494
"Presbytis_melalophos"	8.78874588193814	4.17207691076245
"Presbytis_thomasi"	8.81433042263877	4.28950007699614
"Presbytis_femoralis"	8.83171191782158	4.300545392806
"Presbytis_chrysomelas"	8.81269461292015	4.27819273092867
"Presbytis_frontata"	8.63319686717254	4.39469603777454
"Fossil_Mesopithecus_pentelicus"	9.30565055178051	4.28358656186063
"Colobus_guereza"	9.05823759376623	4.30932152420325
"Colobus_polykomos"	9.11602969250494	4.30176515307107
"Colobus_vellerosus"	8.96443983353936	4.29141788580313
"Colobus_angolensis"	9.06242024189956	4.3528552573736
"Colobus_satanas"	9.09492952046486	4.31615389052317
"Procolobus_verus"	8.40065937516029	3.96271611974366
"Fossil_Cercopithecoides_williamsi"	9.7981270368783	5.04773838204776
"Fossil_Victoriapithecus_macinnesi"	8.41183267575841	3.97499780458953
"Fossil_Aegyptopithecus_zeuxis"	8.81135422996573	3.53193320365121
"Fossil_Catopithecus_browni"	6.80239476332431	1.16938135955632
"Fossil_Parapithecus_grangeri"	7.49554194388426	2.44755086324423
"Tarsius_bancanus"	4.83628190695148	1.15057202759882
"Tarsius_syrichta"	4.83628190695148	1.21194097397511
"Fossil_Necrolemur_antiquus"	5.4510384535657	1.36863942588117
"Fossil_Microchoerus_erinaceus"	6.3919171133926	1.44926916028128
"Fossil_Tetonius_homunculus"	4.30406509320417	0.457424847038875
"Fossil_Rooneyia_viejaensis"	6.66185474054531	2.02287119019144
"Fossil_Plesiadapis_tricuspidens"	8.67488046725183	1.64865862558738
"Cynocephalus_volans"	6.69703424766648	1.82454929205105
"Xerus_erythropus"	6.21939661515399	1.89311196348834
"Xerus_rutilus"	6.04025471127741	1.62531126159039
"Spermophilopsis_leptodactylus"	6.20455776256869	1.8213182714696
"Marmota_monax"	6.83000993035728	1.92570744173779
"Marmota_himalayana"	8.79482492801452	2.72981169288372
"Marmota_flaviventris"	7.9373746961633	2.39425228151987
"Marmota_olympus"	8.74830332507678	2.64191039859766
"Spermophilus_lateralis"	5.37989735354046	0.982078472412158
"Spermophilus_beecheyi"	6.35088571671474	1.63315443905142
"Spermophilus_franklinii"	5.95324333428778	1.34025042261848
"Spermophilus_tridecemlineatus"	4.98360662170834	0.85015092936961
"Spermophilus_columbianus"	6.22653666928747	1.31640823365572
"Spermophilus_parryii"	6.1779441140506	1.62531126159039
"Spermophilus_richardsonii"	5.8805329864007	0.982078472412158
"Spermophilus_townsendii"	5.23644196282995	0.72270598280149
"Spermophilus_beldingi"	5.41610040220442	1.18784342239605
"Spermophilus_undulatus"	6.52209279817015	1.57691472072854
"Spermophilus_citellus"	5.98133845080897	0.978326122793608
"Cynomys_ludovicianus"	6.65415252018322	1.98787434815435
"Cynomys_gunnisoni"	6.6799759992634	1.64093657949347
"Cynomys_leucurus"	6.82979373751242	1.7404661748405
"Ammospermophilus_leucurus"	4.66202299758087	0.845868267577609
"Ammospermophilus_harrisii"	4.80402104473326	0.806475865866949
"Tamias_striatus"	4.70953020131233	0.774727167552368
"Tamias_dorsalis"	4.13868037604215	0.683096844706444
"Tamias_cinereicollis"	4.12228393091134	0.60431596685333
"Tamias_quadrivittatus"	3.91202300542815	0.53062825106217
"Tamias_panamintinus"	3.85651029549789	0.60431596685333
"Tamias_speciosus"	4.0943445622221	0.62057648772511
"Tamias_quadrimaculatus"	4.36437169943516	0.770108221696074
"Tamias_minimus"	3.71357206670431	0.470003629245736
"Paraxerus_cepapi"	4.99043258677874	1.04731899428056
"Funisciurus_carruthersi"	5.59098698051086	1.49962304642689
"Funisciurus_anerythrus"	5.38449506278909	1.42069578783722
"Heliosciurus_ruwenzorii"	5.67332326717149	1.54115907168081
"Petaurista_elegans"	6.82871207164168	2.04898233419513
"Petaurista_petaurista"	7.16626597413364	2.46214966266538
"Pteromyscus_pulverulentus"	5.41387570718231	1.26694760348732
"Aeromys_tephromelas"	7.02997291170639	2.33601986908028
"Pteromys_volans"	4.08142817028887	0.667829372575655
"Hylopetes_spadiceus"	4.8283137373023	0.625938430866495
"Glaucomys_volans"	4.09767235231478	0.587786664902119
"Tamiasciurus_hudsonicus"	5.30578938138674	1.30019166206648
"Sciurus_niger"	6.66695679242921	2.03992078351755
"Sciurus_granatensis"	5.52146091786225	1.77664583141801
"Sciurus_anomalus"	5.54517744447956	1.71559810826249
"Sciurus_aureogaster"	6.45362499889269	2.05540496385159
"Sciurus_vulgaris"	5.66642668811243	1.74919985480926
"Ratufa_bicolor"	7.62559507213245	2.39880395073459
"Ratufa_affinis"	6.89010034374342	2.287471455184
"Ratufa_indica"	6.96602418710611	2.82375700881418
"Funambulus_pennantii"	4.53152364581979	0.741937344729377
"Rhinosciurus_laticaudatus"	5.52146091786225	1.45395300959371
"Dremomys_rufigenis"	5.29831736654804	1.68824909285839
"Callosciurus_caniceps"	5.52146091786225	1.79508725932073
"Callosciurus_notatus"	5.24702407216049	1.59127394180643
"Lariscus_insignis"	5.29831736654804	1.4747630091075
"Callosciurus_prevostii"	5.99146454710798	1.87487437593856
"Aplodontia_rufa"	7.00306545878646	1.95160817016995
"Glis_glis"	4.99721227376411	0.641853886172395
"Hoplomys_gymnurus"	6.08427159669419	1.41827740697294
"Spalacopus_cyanus"	4.34380542185368	0.457424847038875
"Octodon_degus"	5.34710753071747	0.732367893713227
"Dinomys_branickii"	9.43348392329039	3.29398329735501
"Cavia_aperea"	5.91620206260743	1.08856195281461
"Dasyprocta_azarae"	7.99860753633878	2.9041650800285
"Dasyprocta_punctata"	8.06211758275474	3.11218108619724
"Myoprocta_acouchy"	7.13089883029635	2.39151130218845
"Cuniculus_paca"	8.1961611392829	3.62434093297637
"Erethizon_dorsatum"	8.21630429147717	2.83907846350861
"Thryonomys_swinderianus"	8.18311807939475	2.58625914404829
"Thryonomys_gregorianus"	8.1605182474775	2.41323161308111
"Heterocephalus_glaber"	3.14845336057165	-0.941608539858445
"Heliophobius_argenteocinereus"	4.47733681447821	0.357674444271816
"Bathyergus_suillus"	6.58340922215876	1.32175583998232
"Atherurus_africanus"	8.06463647577422	2.9704144655697
"Hystrix_cristata"	9.61580548008435	3.47815842279828
"Massoutiera_mzabi"	5.20948615284142	0.841567185678219
"Felovia_vae"	5.2257466737132	0.837247524533702
"Meriones_unguiculatus"	3.93963817246112	0.122217632724249
"Psammomys_obesus"	4.23555473077362	0.262364264467491
"Tatera_indica"	4.85203026391962	0.609765571620894
"Gerbillurus_paeba"	3.23474917402449	-0.174353387144778
"Gerbilliscus_brantsii"	4.38014987466102	0.444685821261446
"Desmodillus_auricularis"	3.95699637107088	-0.0512932943875506
"Deomys_ferrugineus"	3.94739014926544	0.165514438477573
"Lophuromys_sikapusi"	3.97217692824789	0.122217632724249
"Lophuromys_flavopunctatus"	4.00733318523247	0.00995033085316809
"Acomys_cahirinus"	3.43398720448515	-0.430782916092454
"Acomys_wilsoni"	2.91777073208428	-0.544727175441672
"Uranomys_ruddi"	3.40119738166216	-0.261364764134408
"Maxomys_whiteheadi"	3.95028171754524	0.0295588022415444
"Maxomys_surifer"	5.15617759938691	0.683096844706444
"Nesokia_indica"	5.18178355029209	0.683096844706444
"Rattus_fuscipes"	4.90527477843843	0.488580014818671
"Rattus_tunneyi"	4.33073334028633	0.343589704390077
"Rattus_sordidus"	4.8283137373023	0.53062825106217
"Rattus_lutreolus"	4.8283137373023	0.494696241836107
"Rattus_exulans"	3.85121086603139	-0.116533816255952
"Rattus_rattus"	5.00896723699556	0.357674444271816
"Rattus_nitidus"	4.97673374242057	0.53062825106217
"Rattus_norvegicus"	5.70711026474888	0.845868267577609
"Sundamys_muelleri"	5.7037824746562	1.06125650212434
"Berylmys_bowersi"	5.88887795833288	1.39624469197306
"Niviventer_cremoriventer"	4.19418989719182	0.27763173659828
"Leopoldamys_edwardsi"	5.85793315448346	1.43983512804792
"Leopoldamys_sabanus"	5.62401750618734	1.22082992139236
"Micromys_minutus"	1.85629799036563	-1.23787435600162
"Pogonomys_macrourus"	4.04305126783455	0.371563556432483
"Pogonomys_sylvestris"	3.68887945411394	0.122217632724249
"Conilurus_penicillatus"	5.01063529409626	0.647103242058538
"Mesembriomys_gouldii"	6.361302477573	1.52388002407245
"Melomys_cervinipes"	4.17592454921452	0.27002713721306
"Melomys_rufescens"	4.09600984154116	0.254642218373581
"Notomys_alexis"	3.55534806148941	-0.0408219945202552
"Notomys_mitchellii"	3.95124371858143	-0.0304592074847086
"Notomys_cervinus"	3.55534806148941	0.0295588022415444
"Pseudomys_australis"	4.17438726989564	0.148420005118273
"Pseudomys_hermannsburgensis"	2.66722820658195	-0.713349887877465
"Pseudomys_delicatulus"	2.24070968927596	-0.891598119283784
"Pseudomys_higginsi"	4.14709512760763	0.27763173659828
"Hydromys_chrysogaster"	5.73657229747919	1.4655675420144
"Chiropodomys_gliroides"	3.23080439573347	-0.356674943938732
"Golunda_ellioti"	4.39197696552705	-0.116533816255952
"Oenomys_hypoxanthus"	4.40671924726425	0.173953307123438
"Thamnomys_venustus"	4.17438726989564	0.122217632724249
"Dasymys_incomtus"	4.85203026391962	0.314810739840034
"Rhabdomys_pumilio"	3.78418963391826	-0.371063681390832
"Arvicanthis_niloticus"	4.48863636973214	0.285178942233662
"Lemniscomys_striatus"	3.85014760171006	-0.162518929497775
"Aethomys_chrysophilus"	4.21950770517611	0.22314355131421
"Thallomys_paedulcus"	4.39444915467244	-0.198450938723838
"Grammomys_dolichurus"	3.37587957367787	-0.174353387144778
"Hybomys_univittatus"	4.00186370942794	0.0676586484738149
"Otomys_irroratus"	4.77068462446567	0.322083499169113
"Otomys_angoniensis"	4.53528405852393	0.350656871613169
"Mus_musculus"	3.48737507790321	-0.798507696217772
"Mus_booduga"	2.21375387928743	-1.17118298150295
"Mus_musculoides"	2.16561923792089	-0.994252273343867
"Mus_minutoides"	1.70474809223843	-1.30933331998376
"Malacomys_edwardsi"	4.24706564923976	0.165514438477573
"Malacomys_longipes"	4.28013232699254	0.364643113587909
"Apodemus_sylvaticus"	3.13549421592915	-0.544727175441672
"Apodemus_flavicollis"	3.46573590279973	-0.356674943938732
"Mastomys_natalensis"	4.17438726989564	-0.261364764134408
"Praomys_tullbergi"	3.69137633431252	-0.150822889734584
"Tscherskia_triton"	4.29592393562047	0.254642218373581
"Cricetus_cricetus"	5.35185813347607	0.900161349944271
"Mesocricetus_auratus"	4.87213921684233	-0.198450938723838
"Ondatra_zibethicus"	7.14282740116162	1.89160480419777
"Neofiber_alleni"	5.60027209828654	1.00063188030791
"Lemmus_trimucronatus"	4.24849524204936	-0.105360515657826
"Lemmus_lemmus"	4.23265617801961	-0.150822889734584
"Myopus_schisticolor"	3.29583686600433	-0.579818495252942
"Synaptomys_cooperi"	3.34462703017376	-0.527632742082372
"Dicrostonyx_torquatus"	4.44265125649032	-0.174353387144778
"Arvicola_amphibius"	5.605802066296	0.494696241836107
"Microtus_agrestis"	3.43398720448515	-0.562118918153541
"Microtus_guentheri"	3.93182563272433	-0.371063681390832
"Microtus_oregoni"	2.92852352386054	-0.653926467406664
"Microtus_townsendii"	4.05871738457895	-0.127833371509885
"Microtus_montanus"	3.85862222870103	-0.371063681390832
"Microtus_pennsylvanicus"	3.66356164612965	-0.261364764134408
"Microtus_pinetorum"	3.05870707271538	-0.579818495252942
"Microtus_longicaudus"	3.84374416467485	-0.356674943938732
"Microtus_ochrogaster"	3.56953269648137	-0.342490308946776
"Microtus_californicus"	3.68887945411394	-0.2484613592985
"Microtus_mexicanus"	3.55534806148941	-0.616186139423817
"Lagurus_lagurus"	3.01062088604774	-0.867500567704723
"Myodes_glareolus"	3.08648663682246	-0.653926467406664
"Myodes_gapperi"	2.85070650150373	-0.579818495252942
"Myodes_rutilus"	3.13549421592915	-0.579818495252942
"Myodes_rufocanus"	3.61091791264422	-0.49429632181478
"Ototylomys_phyllotis"	4.14313472639153	0.285178942233662
"Nyctomys_sumichrasti"	3.84374416467485	0.0769610411361284
"Sigmodon_hispidus"	4.35670882668959	0.131028262406404
"Oligoryzomys_longicaudatus"	3.32503602069659	-0.400477566597125
"Oryzomys_palustris"	3.61091791264422	-0.127833371509885
"Holochilus_sciureus"	4.7211738617444	0.343589704390077
"Phyllotis_darwini"	3.93769075217672	-0.0618754037180875
"Neotoma_fuscipes"	5.25227342804663	0.978326122793608
"Neotoma_cinerea"	5.6021188208797	0.974559639998131
"Neotoma_micropus"	5.42934562895444	0.978326122793608
"Neotoma_floridana"	5.73334127689775	1.11185751541813
"Neotoma_albigula"	5.23644196282995	0.774727167552368
"Neotoma_mexicana"	5.31320597904179	0.688134638736401
"Ochrotomys_nuttalli"	3.02771531940704	-0.371063681390832
"Scotinomys_teguina"	2.36085400111802	-0.867500567704723
"Scotinomys_xerampelinus"	2.72129542785223	-0.653926467406664
"Peromyscus_aztecus"	3.68210656982651	-0.083381608939051
"Peromyscus_guatemalensis"	3.96707921117622	0.148420005118273
"Peromyscus_grandis"	4.34795265434013	0.425267735404344
"Peromyscus_zarhynchus"	4.43105486574124	0.262364264467491
"Peromyscus_mexicanus"	4.1026433650368	-0.0100503358535015
"Peromyscus_melanophrys"	3.79706098695846	-0.0618754037180875
"Peromyscus_megalops"	4.19268046294296	0.113328685307003
"Peromyscus_furvus"	4.02553024622174	0.0582689081239758
"Podomys_floridanus"	3.73766961828337	-0.0618754037180875
"Peromyscus_boylii"	3.34638914516716	-0.342490308946776
"Peromyscus_pectoralis"	3.27184770963431	-0.430782916092454
"Peromyscus_difficilis"	3.67503404729188	-0.105360515657826
"Peromyscus_truei"	3.2846635654062	-0.287682072451781
"Peromyscus_eremicus"	3.18841661738349	-0.616186139423817
"Peromyscus_californicus"	3.51452606696916	-0.0943106794712413
"Peromyscus_crinitus"	3.07269331469012	-0.63487827243597
"Peromyscus_melanotis"	3.67882911826043	-0.462035459596559
"Peromyscus_polionotus"	2.63905732961526	-0.867500567704723
"Peromyscus_maniculatus"	2.83321334405622	-0.7339691750802
"Peromyscus_gossypinus"	3.2188758248682	-0.385662480811985
"Peromyscus_leucopus"	3.04452243772342	-0.510825623765991
"Osgoodomys_banderanus"	3.82078452499387	-0.0618754037180875
"Reithrodontomys_megalotis"	2.17475172148416	-0.916290731874155
"Isthmomys_pirrensis"	4.92725368515721	0.536493370514568
"Saccostomus_campestris"	3.74242022104197	-0.198450938723838
"Cricetomys_gambianus"	5.4380793089232	0.936093359170335
"Cricetomys_emini"	7.17011954344963	1.71918877639322
"Beamys_hindei"	4.43793426661218	0.104360015324243
"Mystromys_albicaudatus"	4.35670882668959	0.3293037471426
"Tachyoryctes_splendens"	5.20948615284142	0.693147180559945
"Napaeozapus_insignis"	3.11129061418826	-0.7339691750802
"Zapus_hudsonius"	2.90142159408275	-0.843970070294529
"Zapus_trinotatus"	3.31418600467253	-0.616186139423817
"Zapus_princeps"	3.29583686600433	-0.653926467406664
"Jaculus_jaculus"	4.24849524204936	0.19062035960865
"Pedetes_capensis"	8.05721909780768	2.40604380136228
"Thomomys_talpoides"	4.50645421304893	0.0582689081239758
"Zygogeomys_trichopus"	6.30078579466324	1.33762918913861
"Orthogeomys_hispidus"	6.29545048626629	1.34547236659964
"Orthogeomys_heterodus"	6.44571981938558	1.42551507427317
"Geomys_bursarius"	5.25749537202778	0.444685821261446
"Geomys_pinetis"	5.74620319054015	0.883767540168595
"Thomomys_bottae"	5.22143632221208	0.392042087776024
"Thomomys_bulbivorus"	5.8406416573734	0.797507195884188
"Microdipodops_megacephalus"	2.61006979274201	-0.693147180559945
"Microdipodops_pallidus"	2.55722731136763	-0.63487827243597
"Dipodomys_spectabilis"	4.98770778945255	0.751416088683921
"Dipodomys_ordii"	4.09767235231478	0.336472236621213
"Dipodomys_merriami"	3.71357206670431	0.29266961396282
"Dipodomys_panamintinus"	4.30406509320417	0.431782416425538
"Dipodomys_heermanni"	4.26689632742025	0.336472236621213
"Dipodomys_microps"	4.18509892549057	0.165514438477573
"Dipodomys_agilis"	4.1174098351531	0.29266961396282
"Dipodomys_deserti"	4.74232002413533	0.518793793415168
"Chaetodipus_baileyi"	3.44041809481544	-0.430782916092454
"Chaetodipus_hispidus"	3.56104608260405	-0.415515443961666
"Chaetodipus_penicillatus"	2.80336038090653	-0.82098055206983
"Chaetodipus_spinatus"	2.94968833505258	-0.776528789498996
"Chaetodipus_californicus"	3.25809653802148	-0.510825623765991
"Chaetodipus_fallax"	3.01062088604774	-0.653926467406664
"Chaetodipus_formosus"	2.72785282839839	-0.843970070294529
"Perognathus_flavus"	2.07944154167984	-1.20397280432594
"Perognathus_alticolus"	4.24849524204936	-0.186329578191493
"Liomys_salvini"	3.78418963391826	-0.261364764134408
"Heteromys_anomalus"	4.24849524204936	0.0198026272961797
"Heteromys_desmarestianus"	4.34510328056928	0.122217632724249
"Liomys_pictus"	3.69386699562498	-0.287682072451781
"Liomys_irroratus"	4.05525717351405	0.0198026272961797
"Castor_canadensis"	8.32161616781983	3.06339092202781
"Castor_fiber"	10.1266311038503	3.64414356027254
"Ochotona_rufescens"	5.24702407216049	0.770108221696074
"Ochotona_hyperborea"	4.78749174278205	0.488580014818671
"Ochotona_princeps"	5.11799381241676	0.587786664902119
"Romerolagus_diazi"	6.14328394016816	1.47704872438835
"Poelagus_marjorita"	7.82791850307017	2.31253542384721
"Lepus_americanus"	7.24422751560335	2.2082744135228
"Lepus_arcticus"	8.47845236309981	2.72129542785223
"Lepus_timidus"	7.90100705199242	2.55722731136763
"Lepus_townsendii"	8.12315455185649	2.52892353520477
"Lepus_alleni"	8.27639470486331	2.65955999194178
"Lepus_californicus"	7.81197342962202	2.46044317760963
"Lepus_flavigularis"	7.82404601085629	2.40964416528745
"Lepus_capensis"	7.40549566319947	2.30258509299405
"Lepus_oiostolus"	7.8113862127095	2.5408142817263
"Lepus_nigricollis"	7.51752085060303	2.19053558918542
"Lepus_europaeus"	8.11072758297449	2.62466859216316
"Lepus_saxatilis"	7.86081371784851	2.39789527279837
"Lepus_microtis"	7.47511812368771	2.32727770558442
"Lepus_mandshuricus"	7.51428191525831	2.43185742869818
"Lepus_sinensis"	7.38237946698609	2.22462355152433
"Sylvilagus_palustris"	7.21172646060673	1.94591014905531
"Sylvilagus_transitionalis"	6.70135821914654	1.96990565461153
"Sylvilagus_floridanus"	7.10249935577465	1.94591014905531
"Sylvilagus_cunicularius"	7.81985323343659	2.06939120582633
"Sylvilagus_nuttallii"	6.68653487722978	1.87180217690159
"Sylvilagus_audubonii"	6.58617165485467	1.70474809223843
"Brachylagus_idahoensis"	6.06654882823125	1.25276296849537
"Oryctolagus_cuniculus"	8.43598313599069	2.30757263450508
"Tupaia_belangeri"	4.47392189937814	1.13462272619114
"Tupaia_glis"	5.13579843705026	1.16315080980568
"Tupaia_javanica"	4.65396035015752	0.936093359170335
"Tupaia_minor"	4.24849524204936	0.947789398933526
"Urogale_everetti"	5.61677109766657	1.45395300959371
"Euphractus_sexcinctus"	8.98594603876032	3.51154543883102
"Fossil_Glyptodon"	14.2068767416929	5.41052935715496
"Dasypus_novemcinctus"	8.3039999709552	2.32727770558442
"Tamandua_tetradactyla"	7.91571319938212	3.23474917402449
"Myrmecophaga_tridactyla"	10.244332358385	4.22390976657674
"Bradypus_variegatus"	8.0318858555371	2.70068984669592
"Choloepus_hoffmanni"	8.43698046929106	3.17805383034795
"Choloepus_didactylus"	8.31385226739821	3.25540059955057
"Elephas_maximus"	14.9243972173882	8.55857502919501
"Fossil_Mammuthus_columbi"	16.0978929436408	8.73745258755058
"Fossil_Mammuthus_primigenius"	15.6072700271923	8.45254799792271
"Loxodonta_africana"	15.286414184145	8.66676253579103
"Fossil_Palaeoloxodon_falconeri"	12.0317192583854	7.49554194388426
"Fossil_Palaeoloxodon_antiquus"	15.1102048483059	8.60263667323371
"Fossil_Stegodon_insignis"	14.5086577385242	8.25270667656764
"Fossil_Mammut_americanum"	15.8949520996441	8.44031214708028
"Fossil_Moeritherium_lyonsi"	13.6047895266486	5.48063892334199
